41,45,63,94,131,145,182,190,204,220,235,273,284,287,294,305,323,327,373,384,390,397,405,410,428,444,451,454,500,511,530,536,548,563,580,601,610,630,635,649,669,681,693,707,710,715,724,736,745,750
43,45,63,103,124,134,149,164,188,201,213,228,233,268,273,276,315,321,359,370,390,400,411,423,434,457,472,480,490,502,512,525,535,557,566,595,604,635,639,647,654,688,693,696,705,714,717,737,748,771
37,40,45,76,96,103,129,135,146,176,186,219,228,240,273,282,315,320,331,350,368,372,401,418,425,440,444,461,479,482,524,534,554,564,570,579,595,612,625,647,665,669,679,685,689,706,715,736,744,751
40,46,63,72,104,126,134,155,175,189,221,228,233,272,284,294,299,304,323,341,348,354,371,387,400,446,451,470,480,484,518,524,550,553,584,595,600,635,641,650,653,675,679,695,713,733,736,742,748,767
15,46,66,71,91,106,132,151,204,215,218,228,248,267,272,305,312,315,344,373,376,381,388,397,422,427,443,462,467,482,502,509,535,540,581,583,604,613,622,635,648,651,658,690,705,708,713,739,748,750
44,46,76,97,134,152,178,184,203,220,228,232,244,285,294,305,327,330,352,398,402,416,423,429,440,461,471,480,502,511,535,540,554,574,592,604,609,634,641,657,666,679,686,692,696,715,721,733,739,747
15,36,39,71,75,90,120,135,153,161,212,218,228,275,288,293,313,328,332,370,380,401,418,423,428,470,480,483,490,507,524,538,550,562,582,607,613,620,623,649,655,685,693,696,704,709,736,743,750,773
43,46,63,73,120,134,156,164,173,205,235,245,256,276,287,329,341,348,362,371,400,406,411,417,424,455,460,471,479,522,537,552,566,581,597,612,623,635,641,646,658,680,689,694,705,737,741,745,749,752
36,41,72,74,106,161,164,173,181,190,215,231,262,276,288,297,339,347,351,370,390,401,412,414,423,455,461,472,484,502,525,536,546,578,590,608,614,638,647,648,651,657,687,690,706,736,738,743,749,752
40,46,65,71,73,106,119,163,207,211,217,249,256,258,261,268,275,294,316,329,350,361,390,397,408,426,439,440,452,460,479,485,525,529,539,575,580,611,619,630,635,650,668,683,705,707,708,721,741,744
14,38,44,76,118,131,163,175,180,218,239,243,256,261,275,300,316,333,351,375,384,388,396,433,453,454,467,484,502,508,514,549,553,563,580,585,602,624,638,640,647,661,678,679,684,705,715,742,747,751
35,38,40,74,76,127,147,162,192,208,217,230,256,271,275,292,315,322,326,344,380,386,390,396,423,429,439,454,461,468,512,528,537,562,574,581,608,613,631,652,666,676,690,707,713,734,737,739,748,752
37,43,63,67,103,107,157,188,191,201,206,209,246,259,267,277,299,314,322,329,345,367,381,387,417,423,425,428,452,469,483,502,513,529,535,566,573,580,592,605,637,651,658,669,681,695,705,719,740,748
44,47,63,96,132,162,204,213,220,228,237,261,273,277,315,320,322,330,352,383,396,401,416,441,446,453,478,483,496,528,537,546,563,572,592,594,608,614,635,637,653,669,676,679,686,716,723,739,747,750
41,46,63,95,105,119,161,164,183,203,219,244,256,264,268,277,288,323,358,388,397,401,418,427,430,451,462,467,480,525,534,538,558,568,604,613,619,634,637,640,651,667,678,683,704,714,737,743,748,751
40,46,75,106,146,152,156,203,213,220,242,245,256,264,304,318,322,328,342,359,371,374,377,389,390,408,423,428,452,468,499,506,526,566,579,585,593,624,630,647,651,668,678,688,709,720,721,733,739,769
38,43,76,127,145,154,159,191,212,230,248,260,262,266,274,315,326,357,361,377,396,401,418,428,453,458,468,483,500,527,535,551,562,566,611,622,630,636,656,687,693,697,704,708,718,735,737,741,750,772
36,44,74,99,106,161,178,192,201,212,233,235,244,276,286,321,328,343,360,366,373,397,415,423,454,462,467,471,483,502,512,524,536,539,572,585,591,607,609,649,658,666,683,706,708,717,724,735,743,774
39,64,75,77,98,125,133,150,187,191,199,202,234,246,276,288,301,312,320,354,378,383,400,414,418,427,435,473,479,497,512,530,538,556,574,591,599,608,623,635,640,650,654,689,697,705,708,742,749,774
36,41,46,72,124,134,164,175,188,200,206,232,248,257,289,296,299,320,330,361,370,378,399,412,418,429,450,470,480,483,528,535,540,565,579,599,613,623,629,647,664,666,680,705,711,721,724,737,743,773
41,46,92,95,117,126,160,177,189,220,242,247,255,259,267,285,300,303,320,322,332,372,383,390,395,426,429,435,442,452,455,490,507,530,565,580,581,591,605,629,640,652,669,678,690,707,709,723,740,748
