13,36,169,238,244,270,393,477,492,528,796,839,879,882,948,964,1076,1099,1111,1130,1136,1147,1248,1333,1348,1388,1390,1449,1491,1574,1609,1723,1746,1808,1833,1896,1983,2137,2144,2239,2313,2450,2546,2604,2627,2681,2689,2875,2951,2961,2980,2994,3054,3056,3212,3585,3975,3990,4129,4173,4230,4271,4318,4425
94,208,335,471,516,522,525,538,690,700,790,808,834,858,903,932,939,997,1229,1280,1327,1443,1778,1816,1834,1907,1910,2081,2136,2152,2173,2232,2293,2523,2561,2632,2736,2875,2978,3015,3044,3179,3290,3386,3387,3430,3499,3574,3640,3661,3689,3734,3788,3794,3825,3896,3916,3925,3928,3947,3986,3991,4122,4319
2,20,70,146,163,189,341,466,473,490,526,540,673,711,735,805,814,823,856,932,940,951,997,1012,1046,1064,1066,1072,1110,1143,1377,1469,1485,1531,1559,1579,1612,1689,1799,1820,1839,1924,1978,2123,2172,2222,2328,2504,2627,2724,2739,2860,2873,2888,2983,3161,3429,3540,3546,3572,4189,4262,4374,4410
23,144,155,281,283,386,403,422,433,455,462,591,647,679,699,902,997,1000,1148,1177,1229,1324,1428,1475,1519,1550,1655,1676,1771,1786,1815,1881,1898,1970,2002,2058,2069,2113,2117,2123,2306,2340,2404,2599,2843,2860,2865,2882,2968,3008,3051,3108,3142,3165,3416,3692,3701,3796,3860,3865,3966,4002,4150,4307
60,103,128,498,539,540,680,912,1068,1149,1299,1315,1317,1468,1545,1550,1591,1611,1630,1662,1744,1779,1786,1886,1890,1920,1974,1977,2049,2069,2080,2150,2215,2501,2567,2722,2739,2772,2821,2881,3063,3122,3158,3284,3384,3414,3498,3555,3615,3673,3732,3735,3794,3828,3840,3966,3980,3991,4044,4088,4175,4311,4421,4422
13,36,169,238,244,270,393,477,492,528,796,839,879,882,948,964,1076,1099,1111,1130,1136,1147,1248,1333,1348,1388,1390,1449,1491,1574,1609,1723,1746,1808,1833,1896,1983,2137,2144,2239,2313,2450,2546,2604,2627,2681,2689,2875,2951,2961,2980,2994,3054,3056,3212,3585,3975,3990,4129,4173,4230,4271,4318,4425
94,208,335,471,516,522,525,538,690,700,790,808,834,858,903,932,939,997,1229,1280,1327,1443,1778,1816,1834,1907,1910,2081,2136,2152,2173,2232,2293,2523,2561,2632,2736,2875,2978,3015,3044,3179,3290,3386,3387,3430,3499,3574,3640,3661,3689,3734,3788,3794,3825,3896,3916,3925,3928,3947,3986,3991,4122,4319
2,20,70,146,163,189,341,466,473,490,526,540,673,711,735,805,814,823,856,932,940,951,997,1012,1046,1064,1066,1072,1110,1143,1377,1469,1485,1531,1559,1579,1612,1689,1799,1820,1839,1924,1978,2123,2172,2222,2328,2504,2627,2724,2739,2860,2873,2888,2983,3161,3429,3540,3546,3572,4189,4262,4374,4410
23,144,155,281,283,386,403,422,433,455,462,591,647,679,699,902,997,1000,1148,1177,1229,1324,1428,1475,1519,1550,1655,1676,1771,1786,1815,1881,1898,1970,2002,2058,2069,2113,2117,2123,2306,2340,2404,2599,2843,2860,2865,2882,2968,3008,3051,3108,3142,3165,3416,3692,3701,3796,3860,3865,3966,4002,4150,4307
60,103,128,498,539,540,680,912,1068,1149,1299,1315,1317,1468,1545,1550,1591,1611,1630,1662,1744,1779,1786,1886,1890,1920,1974,1977,2049,2069,2080,2150,2215,2501,2567,2722,2739,2772,2821,2881,3063,3122,3158,3284,3384,3414,3498,3555,3615,3673,3732,3735,3794,3828,3840,3966,3980,3991,4044,4088,4175,4311,4421,4422
129,155,175,285,358,372,403,613,654,684,925,931,963,964,1038,1117,1229,1235,1240,1343,1376,1424,1781,1795,1837,1943,1966,1977,2012,2130,2146,2151,2234,2318,2395,2485,2495,2509,2517,2604,2622,2681,2746,2959,3074,3138,3149,3212,3247,3422,3460,3484,3511,3564,3572,3587,3696,3736,3775,3780,4067,4149,4261,4400
4,47,68,130,246,538,597,636,638,660,750,763,764,797,809,870,923,929,967,975,1062,1132,1143,1222,1362,1510,1520,1530,1543,1659,1681,1820,1845,1851,1855,1930,1956,1970,1985,2045,2054,2083,2137,2282,2961,3030,3316,3335,3459,3488,3551,3561,3580,3585,3597,3653,3690,3701,3794,3837,3872,4020,4218,4423
91,103,129,229,421,563,679,682,762,765,815,846,876,981,1016,1143,1146,1158,1255,1270,1343,1437,1497,1508,1568,1596,1611,1673,1689,1725,1786,1790,1820,1924,1946,1964,1971,2135,2136,2236,2351,2469,2628,2770,2862,2942,3030,3127,3282,3386,3479,3485,3562,3674,3719,3775,3975,4005,4029,4164,4229,4381,4423,4426
165,255,333,422,485,543,620,742,753,843,871,1010,1062,1125,1220,1282,1372,1386,1425,1426,1428,1602,1613,1626,1692,1693,1762,1775,1802,1896,1947,2092,2103,2170,2171,2199,2289,2450,2628,2678,2763,2921,2991,3044,3103,3267,3305,3330,3407,3426,3443,3459,3506,3612,3765,3830,3845,3849,3987,4018,4161,4264,4278,4407
182,240,250,330,372,456,851,924,937,960,993,1042,1058,1141,1150,1260,1276,1299,1579,1658,1757,1787,1794,1814,1853,1856,1951,1994,2074,2107,2129,2164,2213,2217,2322,2471,2546,2557,2661,2705,2746,2938,2942,2960,2994,3212,3312,3325,3384,3466,3545,3548,3733,3747,3807,3827,3843,3940,3971,4011,4071,4170,4228,4261
6,41,95,177,253,286,402,421,443,466,483,522,537,727,766,814,820,1029,1142,1335,1351,1434,1517,1657,1844,1929,1970,1973,1974,1977,1992,2058,2104,2129,2213,2237,2264,2301,2303,2307,2351,2557,2610,2631,2661,2716,2938,2980,3050,3057,3145,3554,3574,3608,3669,3745,3893,3993,4161,4194,4197,4264,4368,4422
9,116,144,289,303,353,543,572,587,591,696,760,769,782,968,1072,1229,1312,1338,1488,1749,1885,1968,1970,2004,2236,2258,2261,2348,2395,2467,2499,2510,2614,2666,2799,2830,2835,2869,2884,2942,3213,3309,3314,3395,3557,3582,3584,3605,3612,3639,3687,3705,3731,3818,3836,3847,3947,3976,4008,4186,4257,4283,4314
100,131,432,540,572,756,769,864,912,920,932,1012,1131,1194,1227,1235,1240,1268,1270,1299,1335,1435,1469,1637,1801,1816,1853,1970,1975,2054,2074,2094,2166,2199,2561,2595,2658,2852,2870,2873,2919,2978,3312,3415,3467,3484,3557,3571,3770,3782,3834,3847,3899,3928,3996,4029,4110,4167,4231,4259,4400,4406,4411,4425
97,99,122,269,270,285,385,433,476,484,727,763,780,812,868,877,892,903,1064,1145,1193,1197,1249,1312,1440,1510,1545,1707,1795,1807,1816,1829,1846,1898,2288,2384,2596,2913,2919,2958,2981,2994,3076,3096,3111,3156,3266,3274,3590,3614,3637,3653,3732,3761,3834,3850,4029,4079,4153,4226,4261,4388,4398,4405
2,285,308,319,320,322,471,492,497,513,551,660,762,854,959,1038,1077,1147,1181,1199,1208,1260,1520,1574,1751,1782,1801,1813,1869,1898,1926,1969,2119,2146,2151,2168,2212,2242,2265,2325,2557,2962,2968,3030,3054,3057,3100,3118,3125,3152,3204,3337,3426,3532,3589,3612,3948,4044,4189,4248,4261,4297,4299,4406
6,41,95,177,253,286,402,421,443,466,483,522,537,727,766,814,820,1029,1142,1335,1351,1434,1517,1657,1844,1929,1970,1973,1974,1977,1992,2058,2104,2129,2213,2237,2264,2301,2303,2307,2351,2557,2610,2631,2661,2716,2938,2980,3050,3057,3145,3554,3574,3608,3669,3745,3893,3993,4161,4194,4197,4264,4368,4422
9,116,144,289,303,353,543,572,587,591,696,760,769,782,968,1072,1229,1312,1338,1488,1749,1885,1968,1970,2004,2236,2258,2261,2348,2395,2467,2499,2510,2614,2666,2799,2830,2835,2869,2884,2942,3213,3309,3314,3395,3557,3582,3584,3605,3612,3639,3687,3705,3731,3818,3836,3847,3947,3976,4008,4186,4257,4283,4314
100,131,432,540,572,756,769,864,912,920,932,1012,1131,1194,1227,1235,1240,1268,1270,1299,1335,1435,1469,1637,1801,1816,1853,1970,1975,2054,2074,2094,2166,2199,2561,2595,2658,2852,2870,2873,2919,2978,3312,3415,3467,3484,3557,3571,3770,3782,3834,3847,3899,3928,3996,4029,4110,4167,4231,4259,4400,4406,4411,4425
97,99,122,269,270,285,385,433,476,484,727,763,780,812,868,877,892,903,1064,1145,1193,1197,1249,1312,1440,1510,1545,1707,1795,1807,1816,1829,1846,1898,2288,2384,2596,2913,2919,2958,2981,2994,3076,3096,3111,3156,3266,3274,3590,3614,3637,3653,3732,3761,3834,3850,4029,4079,4153,4226,4261,4388,4398,4405
2,285,308,319,320,322,471,492,497,513,551,660,762,854,959,1038,1077,1147,1181,1199,1208,1260,1520,1574,1751,1782,1801,1813,1869,1898,1926,1969,2119,2146,2151,2168,2212,2242,2265,2325,2557,2962,2968,3030,3054,3057,3100,3118,3125,3152,3204,3337,3426,3532,3589,3612,3948,4044,4189,4248,4261,4297,4299,4406
