382,458,477,546,692,725,1040,1140,1298,1496,1553,1608,1662,1780,2080,2494,2641,2770,2937,3248,3419,3458,3508,3566,3606,3609,4049,4326,4375,4415,4523,4789,4820,5358,5374,5436,5698,5730,6146,6285,6512,6565,6981,7177,7295,7365,7412,7460,7488,7973,8054,8090,8189,8233,8471,8640,9170,9296,9317,9360,9718,9779,9855,9924
242,578,613,754,1216,1320,1360,1608,1827,1927,2065,2162,2197,2276,2494,2557,2886,3069,3248,3278,3327,3439,3532,3660,3936,3983,4008,4071,4206,4494,4965,5062,5259,5438,5547,5655,5707,5778,5829,5936,5985,6146,6396,6399,6587,6591,6655,7236,7410,7484,7560,7806,8075,8459,8606,8787,8836,9170,9186,9240,9309,9462,9718,9876
242,263,286,1070,1422,1776,2147,2197,2225,2427,2494,2632,2682,2851,2875,2937,3484,3600,4304,4512,4607,4609,4706,4782,4794,4843,4869,4987,5021,5137,5156,5290,5318,5381,5706,5718,5726,5778,5858,5925,5939,5950,6285,6459,6565,6587,6777,7353,7596,7633,7683,7771,7832,7973,8563,8564,8741,8874,8918,8941,8981,9093,9397,9718
266,357,408,462,640,1010,1082,1289,1528,1608,1760,1789,1902,2058,2096,2286,2432,2454,2494,2770,3069,3248,3344,3417,3503,3824,4071,4216,4423,4680,4843,4859,5586,5690,5699,5747,6041,6089,6146,6206,6285,6529,6587,7057,7084,7218,7295,7341,7667,7761,8169,8583,8592,8874,8918,8950,9042,9176,9436,9520,9718,9752,9754,9924
0,32,140,226,613,712,839,899,1349,1422,1711,1720,1855,1969,2031,2144,2182,2225,2367,2494,2770,2851,3668,3987,4122,4175,4511,4512,4859,4867,4965,5223,5381,5653,5668,5742,5888,6024,6209,6459,6470,6630,6719,6792,6808,6880,6960,7181,7295,7460,7489,7493,7868,7895,8217,8233,8390,8639,8655,8780,8787,8862,9774,9973
252,293,500,518,810,839,989,1136,1139,1158,1297,1334,1345,1530,1553,1643,2267,2335,2524,2992,3152,3156,3608,3618,3961,4037,4038,4068,4124,4265,4339,4441,4705,4881,5066,5139,5290,5524,5748,5787,5853,6303,6342,6492,6598,6859,6936,6956,6973,6984,7340,7378,7653,7665,7756,7970,8128,8184,8193,8221,8780,9316,9559,9991
319,576,668,735,912,1020,1059,1066,1085,1437,1540,1670,1846,2056,2083,2098,2127,2195,2197,2335,2521,2751,2775,2871,2959,3158,3508,3610,3971,4075,4507,4743,4840,4881,5025,5066,5287,5290,5486,5603,5750,5804,6141,6347,6379,6824,7005,7013,7056,7166,7293,7348,7494,7843,8024,8058,8154,8246,8869,8990,8994,9310,9497,9790
82,119,142,576,832,886,1140,1345,1586,1701,1854,2012,2076,2127,2255,2267,2366,2372,2502,2542,2561,2590,2762,3147,3163,3425,3723,3990,4114,4560,4636,4760,4869,5053,5173,5457,5652,5804,5970,6003,6144,6379,6450,6827,7097,7485,7585,7605,7756,7921,8046,8154,8606,8672,8684,8841,9159,9316,9599,9658,9820,9898,9984,9991
4,241,918,1332,1363,1500,1540,1586,1841,1854,2484,2630,2665,3125,3149,3373,3542,3746,4159,4265,4352,4392,4529,4544,4562,4608,4760,4822,5072,5340,5495,5632,5843,5919,6144,6217,6303,6366,6819,6905,7037,7197,7224,7237,7340,7378,7485,7490,7560,7585,7753,8016,8102,8246,8271,8422,8841,9159,9392,9406,9448,9583,9592,9984
6,32,110,249,262,279,613,619,912,918,956,1323,2098,2127,2256,2335,2541,2751,2871,2923,2995,3125,3381,3425,3547,3679,3944,4168,4352,4881,5025,5045,5103,5129,5285,5323,5406,5461,5570,5887,6018,6093,6279,6557,6560,6603,6817,6857,6859,7037,7056,7097,7293,7485,7709,7887,7897,8058,8990,9120,9213,9392,9448,9991
252,293,500,518,810,839,989,1136,1139,1158,1297,1334,1345,1530,1553,1643,2267,2335,2524,2992,3152,3156,3608,3618,3961,4037,4038,4068,4124,4265,4339,4441,4705,4881,5066,5139,5290,5524,5748,5787,5853,6303,6342,6492,6598,6859,6936,6956,6973,6984,7340,7378,7653,7665,7756,7970,8128,8184,8193,8221,8780,9316,9559,9991
319,576,668,735,912,1020,1059,1066,1085,1437,1540,1670,1846,2056,2083,2098,2127,2195,2197,2335,2521,2751,2775,2871,2959,3158,3508,3610,3971,4075,4507,4743,4840,4881,5025,5066,5287,5290,5486,5603,5750,5804,6141,6347,6379,6824,7005,7013,7056,7166,7293,7348,7494,7843,8024,8058,8154,8246,8869,8990,8994,9310,9497,9790
82,119,142,576,832,886,1140,1345,1586,1701,1854,2012,2076,2127,2255,2267,2366,2372,2502,2542,2561,2590,2762,3147,3163,3425,3723,3990,4114,4560,4636,4760,4869,5053,5173,5457,5652,5804,5970,6003,6144,6379,6450,6827,7097,7485,7585,7605,7756,7921,8046,8154,8606,8672,8684,8841,9159,9316,9599,9658,9820,9898,9984,9991
4,241,918,1332,1363,1500,1540,1586,1841,1854,2484,2630,2665,3125,3149,3373,3542,3746,4159,4265,4352,4392,4529,4544,4562,4608,4760,4822,5072,5340,5495,5632,5843,5919,6144,6217,6303,6366,6819,6905,7037,7197,7224,7237,7340,7378,7485,7490,7560,7585,7753,8016,8102,8246,8271,8422,8841,9159,9392,9406,9448,9583,9592,9984
6,32,110,249,262,279,613,619,912,918,956,1323,2098,2127,2256,2335,2541,2751,2871,2923,2995,3125,3381,3425,3547,3679,3944,4168,4352,4881,5025,5045,5103,5129,5285,5323,5406,5461,5570,5887,6018,6093,6279,6557,6560,6603,6817,6857,6859,7037,7056,7097,7293,7485,7709,7887,7897,8058,8990,9120,9213,9392,9448,9991
834,912,1084,1136,1231,1315,1332,1345,1499,1530,1883,2028,2127,2254,2272,2654,2816,3834,3997,4624,4688,4723,4869,4881,4996,5053,5120,5129,5406,5754,5804,5817,5853,6152,6203,6492,6603,6624,6654,6757,6824,6905,6960,7097,7166,7197,7340,7372,7467,7490,7549,7605,7612,7615,7756,8145,8564,8934,8990,8994,9085,9159,9799,9860
44,249,262,442,473,912,1332,1394,1619,1773,2083,2098,2267,2335,2484,2630,2705,2752,2875,3227,3425,3604,3784,3997,4000,4114,4168,4229,4339,4422,4507,4749,4768,4840,4861,4881,5017,5178,5278,5526,5547,5637,5652,5804,6018,6217,6469,6960,7130,7197,7295,7321,7424,7858,8655,8818,8868,8874,9082,9309,9497,9660,9718,9874
110,399,518,854,933,1345,1473,1674,1841,1854,1940,2076,2096,2127,2272,2335,2793,2875,2970,3149,3297,3453,3723,3951,3997,4006,4067,4208,4259,4367,4839,4895,5025,5103,5109,5582,6274,6332,6366,6492,6827,6960,6979,7018,7097,7485,7520,7524,7612,7661,7718,7868,8145,8305,8623,9085,9269,9278,9309,9392,9406,9433,9519,9898
741,1060,1095,1219,1471,1500,1507,1530,1811,1919,2028,2127,2255,2272,2542,2575,2590,2654,3415,3417,3834,3892,4114,4352,4400,4479,4529,4688,4692,5066,5202,5457,6037,6137,6144,6189,6356,6366,6379,6469,6819,6861,6973,7037,7097,7197,7756,7863,8154,8422,8523,8606,8780,8841,8895,8990,9008,9392,9406,9482,9584,9869,9885,9991
110,221,473,720,1021,1240,1363,1499,1507,1987,2256,2267,2283,2534,2618,2627,2654,2762,2816,2853,2923,3018,3202,3834,3997,4168,4228,4658,4839,4881,5066,5264,5285,5323,5804,6125,6144,6220,6857,7097,7197,7295,7485,7494,7549,7653,7823,7863,7867,7868,7970,7990,8011,8153,8290,8300,8335,8667,8684,8871,9255,9406,9492,9874
102,529,619,668,925,967,975,1244,1540,1674,1694,1701,1773,1883,2076,2424,2525,2612,2654,2762,3469,3604,3608,4479,4699,4750,4795,4851,5045,5097,5258,5351,5524,5549,5645,5769,5787,5877,5913,6069,6107,6144,6230,6274,6812,6984,7025,7097,7197,7467,7615,7653,8597,8709,8823,8845,9213,9255,9269,9674,9725,9734,9790,9999
359,607,668,950,1111,1181,1293,1330,1332,1455,1773,1774,2076,2525,2654,3019,3723,3776,3870,3947,3997,4006,4529,4750,4955,5351,5524,5652,5743,5787,5800,5801,5877,6108,6143,6144,6347,6492,6609,6696,6859,7018,7023,7237,7254,7467,7672,7740,7801,8436,8442,8871,8921,8942,9085,9254,9300,9431,9521,9674,9707,9835,9991,9999
86,210,359,421,619,668,989,1345,1701,1773,1883,2042,2076,2293,2400,2424,2654,2816,3149,3469,3488,3513,3947,3997,4006,4038,4273,4479,4529,4750,4790,5258,5351,5652,5725,5787,5801,5853,5877,6069,6108,6347,6734,6912,7023,7168,7194,7248,7653,7823,8246,8422,8548,8553,8823,9031,9261,9447,9576,9602,9645,9674,9734,9941
229,370,429,619,780,1332,1345,1455,1694,1773,1883,2076,2150,2267,2492,2525,2555,2760,2836,2871,3149,3598,3608,3723,3827,4038,4171,4508,4669,4750,4764,4795,5017,5351,5489,5877,5988,6141,6230,6373,6561,6593,6609,6629,7023,7168,7237,7531,7740,7801,7890,8246,8323,8553,8703,8823,8941,9444,9450,9707,9734,9790,9878,9972
28,86,178,229,607,619,668,715,780,918,1282,1332,1674,1701,1773,2042,2293,2424,2612,2654,2762,3207,3469,3723,3947,3997,4479,4529,4795,5258,5351,5461,5712,6147,6225,6230,6347,6384,6609,6992,7018,7025,7097,7168,7197,7237,7254,7346,7653,7672,7740,7801,8167,8952,8982,9085,9112,9255,9368,9450,9738,9941,9974,9991
102,529,619,668,925,967,975,1244,1540,1674,1694,1701,1773,1883,2076,2424,2525,2612,2654,2762,2871,3604,3608,4479,4699,4750,4795,4851,5045,5097,5192,5258,5351,5524,5549,5645,5769,5787,5877,5913,6069,6107,6144,6230,6274,6812,7025,7097,7197,7467,7615,7653,8597,8709,8823,8845,9213,9255,9269,9674,9725,9734,9790,9999
