72,205,230,244,256,374,477,492,530,541,848,903,925,962,964,991,1075,1078,1083,1136,1205,1227,1248,1348,1360,1390,1391,1393,1440,1484,1486,1500,1509,1609,1712,1724,1896,1983,1991,2065,2228,2313,2406,2551,3054,3056,3091,3147,3413,3415,3484,3534,3538,3643,3663,3700,3728,3794,3868,3903,3929,4100,4242,4257
72,211,443,471,516,522,526,539,620,626,690,728,803,827,834,858,892,920,930,932,1270,1504,1669,1683,1713,1778,1828,1943,2006,2124,2128,2137,2152,2232,2285,2302,2395,2500,2582,2617,2640,2705,2723,2919,2936,2978,3001,3033,3110,3112,3387,3426,3430,3499,3637,3690,3708,3836,3872,3914,3947,4122,4164,4357
4,131,259,388,540,552,579,652,663,705,735,765,775,823,903,940,941,1148,1297,1484,1531,1559,1579,1612,1658,1799,1949,2088,2123,2222,2307,2404,2434,2460,2474,2486,2606,2724,2742,2874,2888,3030,3039,3048,3315,3355,3366,3532,3572,3587,3616,3765,3855,3893,3905,3919,3945,3964,4223,4235,4262,4271,4410,4421
22,42,401,489,566,586,685,912,922,1222,1276,1360,1437,1499,1542,1655,1676,1715,1766,1804,1815,1886,1929,1953,1979,2002,2113,2165,2166,2175,2209,2244,2428,2544,2557,2558,2602,2664,2681,2905,2944,2965,2968,3132,3141,3154,3488,3515,3582,3692,3705,3773,3796,3816,3840,3874,4008,4056,4098,4128,4147,4246,4297,4307
26,220,365,470,484,615,651,690,864,911,912,929,997,1086,1099,1140,1299,1353,1372,1504,1528,1569,1755,1786,1909,1944,1973,2119,2151,2170,2231,2264,2426,2462,2567,2594,2602,2852,2860,2886,2920,2932,2967,3009,3181,3384,3407,3645,3663,3673,3738,3765,3825,3828,3840,3917,3955,3966,3988,4044,4082,4235,4311,4380
72,205,230,244,256,374,477,492,530,541,848,903,925,962,964,991,1075,1078,1083,1136,1205,1227,1248,1348,1360,1390,1391,1393,1440,1484,1486,1500,1509,1609,1712,1724,1896,1983,1991,2065,2228,2313,2406,2551,3054,3056,3091,3147,3413,3415,3484,3534,3538,3643,3663,3700,3728,3794,3868,3903,3929,4100,4242,4257
72,211,443,471,516,522,526,539,620,626,690,728,803,827,834,858,892,920,930,932,1270,1504,1669,1683,1713,1778,1828,1943,2006,2124,2128,2137,2152,2232,2285,2302,2395,2500,2582,2617,2640,2705,2723,2919,2936,2978,3001,3033,3110,3112,3387,3426,3430,3499,3637,3690,3708,3836,3872,3914,3947,4122,4164,4357
4,131,259,388,540,552,579,652,663,705,735,765,775,823,903,940,941,1148,1297,1484,1531,1559,1579,1612,1658,1799,1949,2088,2123,2222,2307,2404,2434,2460,2474,2486,2606,2724,2742,2874,2888,3030,3039,3048,3315,3355,3366,3532,3572,3587,3616,3765,3855,3893,3905,3919,3945,3964,4223,4235,4262,4271,4410,4421
22,42,401,489,566,586,685,912,922,1222,1276,1360,1437,1499,1542,1655,1676,1715,1766,1804,1815,1886,1929,1953,1979,2002,2113,2165,2166,2175,2209,2244,2428,2544,2557,2558,2602,2664,2681,2905,2944,2965,2968,3132,3141,3154,3488,3515,3582,3692,3705,3773,3796,3816,3840,3874,4008,4056,4098,4128,4147,4246,4297,4307
26,220,365,470,484,615,651,690,864,911,912,929,997,1086,1099,1140,1299,1353,1372,1504,1528,1569,1755,1786,1909,1944,1973,2119,2151,2170,2231,2264,2426,2462,2567,2594,2602,2852,2860,2886,2920,2932,2967,3009,3181,3384,3407,3645,3663,3673,3738,3765,3825,3828,3840,3917,3955,3966,3988,4044,4082,4235,4311,4380
52,265,285,338,372,403,417,436,464,472,684,741,778,858,1103,1117,1130,1230,1267,1349,1353,1624,1714,1792,1796,1837,1850,1880,1915,1956,1977,1979,2080,2152,2260,2303,2326,2417,2436,2604,2622,2755,3016,3069,3174,3187,3267,3355,3407,3440,3484,3511,3520,3527,3608,3663,3736,3775,3780,3926,4017,4149,4285,4319
