43,77,129,224,425,444,623,712,834,1111,1173,1189,1307,1437,1660,1748,1787,1828,1883,1968,2066,2091,2148,2301,2312,2370,2387,2472,2484,2485,2580,2592,2680,2686,6602,7000,7013,7214,7416,7500,7607,8022,8071,8100,8118,8221,8510,8611,8707,8726,8819,8829,8845,8942,8997,9047,9115,9117,9118,9168,9357,9485,9569,9901
306,312,342,416,493,512,516,525,669,961,1051,1110,1444,1464,1544,1672,1898,1914,1980,2111,2310,2316,2370,2406,2484,2583,2594,2787,4112,4314,5905,6500,6604,6907,7019,7102,7106,7112,7472,7602,7667,7708,7916,7976,8079,8230,8278,8315,8420,8433,8508,8599,8638,8724,8727,8896,8953,9096,9417,9510,9647,9745,9759,9905
9,67,253,325,334,626,836,901,916,1077,1270,1400,1499,1646,1657,1758,1782,1824,1945,1957,1967,1997,2043,2072,2076,2298,2384,2475,2497,2572,2798,2982,3011,3201,3408,3702,6004,6009,6302,6501,6507,7610,7821,7886,7908,8032,8172,8204,8318,8399,8740,8799,8803,8815,8910,8942,8948,9198,9201,9298,9699,9746,9753,9837
3,62,65,80,88,155,314,626,686,693,696,701,784,868,1010,1208,1220,1288,1529,1640,1667,1770,1857,1899,2020,2073,2097,2106,2117,2118,2201,2320,2385,2595,2683,2712,2901,6403,6507,6804,6810,6901,7410,7508,7518,7894,7920,8125,8159,8192,8223,8327,8449,8496,8547,8599,8616,8689,8928,9026,9072,9299,9538,9625
152,156,403,530,652,720,1023,1279,1368,1655,1662,1756,1878,1917,1918,1928,1945,1970,2198,2306,2319,2419,2489,2490,2496,2497,2597,2679,2698,3400,5504,6304,6407,7301,7303,7768,7808,7822,7880,7917,7977,8098,8107,8222,8224,8228,8513,8523,8602,8698,8699,8727,8819,8996,9142,9239,9315,9799,9813,9825,9868,9879,9919,9936
43,77,129,224,425,444,623,712,834,1111,1173,1189,1307,1437,1660,1748,1787,1828,1883,1968,2066,2091,2148,2301,2312,2370,2387,2472,2484,2485,2580,2592,2680,2686,6602,7000,7013,7214,7416,7500,7607,8022,8071,8100,8118,8221,8510,8611,8707,8726,8819,8829,8845,8942,8997,9047,9115,9117,9118,9168,9357,9485,9569,9901
306,312,342,416,493,512,516,525,669,961,1051,1110,1444,1464,1544,1672,1898,1914,1980,2111,2310,2316,2370,2406,2484,2583,2594,2787,4112,4314,5905,6500,6604,6907,7019,7102,7106,7112,7472,7602,7667,7708,7916,7976,8079,8230,8278,8315,8420,8433,8508,8599,8638,8724,8727,8896,8953,9096,9417,9510,9647,9745,9759,9905
9,67,253,325,334,626,836,901,916,1077,1270,1400,1499,1646,1657,1758,1782,1824,1945,1957,1967,1997,2043,2072,2076,2298,2384,2475,2497,2572,2798,2982,3011,3201,3408,3702,6004,6009,6302,6501,6507,7610,7821,7886,7908,8032,8172,8204,8318,8399,8740,8799,8803,8815,8910,8942,8948,9198,9201,9298,9699,9746,9753,9837
3,62,65,80,88,155,314,626,686,693,696,701,784,868,1010,1208,1220,1288,1529,1640,1667,1770,1857,1899,2020,2073,2097,2106,2117,2118,2201,2320,2385,2595,2683,2712,2901,6403,6507,6804,6810,6901,7410,7508,7518,7894,7920,8125,8159,8192,8223,8327,8449,8496,8547,8599,8616,8689,8928,9026,9072,9299,9538,9625
152,156,403,530,652,720,1023,1279,1368,1655,1662,1756,1878,1917,1918,1928,1945,1970,2198,2306,2319,2419,2489,2490,2496,2497,2597,2679,2698,3400,5504,6304,6407,7301,7303,7768,7808,7822,7880,7917,7977,8098,8107,8222,8224,8228,8513,8523,8602,8698,8699,8727,8819,8996,9142,9239,9315,9799,9813,9825,9868,9879,9919,9936
44,106,151,247,695,779,946,1115,1253,1316,1424,1438,1501,1557,1563,1567,1570,1586,1830,1831,1845,1938,1968,2082,2091,2093,2148,2170,2285,2312,2392,2415,2471,2478,2484,2485,2580,2879,5806,5906,6510,7000,7117,7601,7607,7909,8042,8221,8423,8444,8498,8567,8726,8754,8831,9318,9329,9345,9377,9434,9620,9649,9662,9851
28,80,126,168,493,535,573,652,692,695,786,879,975,1478,1756,1785,1930,1952,2053,2074,2111,2129,2137,2185,2206,2284,2385,2479,2498,2585,2590,4411,5500,7106,7215,7219,7301,7500,7711,7719,7826,7910,8103,8123,8133,8170,8295,8305,8410,8430,8448,8529,8638,8717,8727,8896,8928,9108,9177,9208,9210,9413,9452,9502
67,129,146,334,341,523,625,748,865,1328,1419,1464,1469,1477,1766,1770,1799,1945,1952,1967,1997,2043,2076,2208,2298,2475,2478,2497,2677,2982,2998,3802,5000,6302,6505,7007,7404,7502,7682,7707,7865,7908,7909,7977,8117,8222,8318,8326,8399,8454,8534,8631,8798,8820,8834,9021,9035,9042,9198,9298,9324,9699,9797,9891
65,134,165,188,495,523,610,703,742,753,860,974,982,1010,1011,1162,1208,1244,1448,1563,1564,1640,1645,1667,1857,1899,1959,2097,2170,2275,2315,2389,2495,2599,2686,2902,3403,3506,3902,4004,6006,6507,6508,6804,6810,6817,6901,7708,7792,7962,7985,8057,8156,8221,8223,8295,8327,8449,8496,8599,8612,8755,9808,9937
4,54,89,106,182,316,416,435,471,495,1078,1470,1540,1621,1643,1662,1698,1700,1745,1756,1856,1893,1917,2069,2093,2159,2198,2375,2383,2405,2482,2489,2496,2497,2597,2698,2807,3801,6205,7002,7110,7875,8010,8098,8126,8222,8309,8486,8699,8727,8745,8764,8936,8996,9078,9178,9197,9359,9533,9549,9578,9634,9868,9953
101,104,203,207,300,345,405,500,700,776,800,901,1100,1101,1200,1203,1401,1433,1501,1700,1801,2300,2411,2601,2602,2603,2701,2703,2704,2801,3000,3001,3100,3200,3301,3401,3600,3800,3900,6200,6300,6500,6700,6801,6802,7001,7202,7700,8823,8900,8918,8934,8965,9001,9107,9200,9315,9500,9578,9603,9733,9766,9900,9902
1,100,106,263,300,500,501,547,600,704,801,804,839,900,903,1001,1002,1017,1323,1401,1403,1409,1503,1516,1528,1601,1669,1701,1702,1800,1802,1904,2000,2100,2200,2303,2400,2403,2600,2901,3200,3900,4200,4300,6600,7406,7605,7800,7900,8700,8706,8983,9001,9044,9100,9110,9140,9200,9300,9600,9601,9710,9830,9902
19,63,107,120,340,346,437,448,509,700,800,803,953,964,1001,1009,1012,1100,1138,1200,1201,1246,1491,1501,1557,1615,1703,2200,2505,2506,2603,2702,2800,2801,2802,2901,3000,3201,6501,6601,6700,6702,6801,6900,7000,7002,7100,7102,7103,7203,7304,8500,8959,9101,9200,9211,9226,9378,9422,9430,9502,9569,9901,9935
100,101,206,403,734,800,806,816,975,978,1000,1201,1400,1600,1601,1901,2200,2300,2304,2501,2601,2700,2701,2800,2802,2901,3000,3101,3102,3103,3200,3300,3301,3400,3500,3702,3901,3902,4101,4201,4300,4500,6300,6400,6500,6700,6900,7001,7103,7204,7704,7900,8202,8300,8311,8400,8502,9100,9400,9412,9462,9909,9911,9938
7,41,167,200,500,501,508,700,800,802,830,869,903,974,1112,1200,1201,1500,1600,1700,1701,1702,1801,2000,2201,2211,2406,2407,2408,2501,2505,2600,2604,2700,2701,2703,2800,2801,2802,2900,2902,3000,3200,6400,6600,6601,6602,6801,6802,6901,7103,7305,8509,8600,8700,8818,8900,8901,9003,9500,9543,9739,9801,9841
