155,157,177,180,188,210,215,234,260,262,264,268,273,294,299,318,344,348,350,353,374,405,407,409,411,427,429,458,462,465,468,486,497,512,516,522,538,542,547,551,573,576,598,606,624,628,632,654,658,684
152,156,186,207,208,211,232,241,244,265,267,289,291,298,321,324,328,330,344,374,375,377,381,406,427,429,434,438,440,459,465,490,510,512,515,519,521,522,525,544,573,575,579,595,598,605,628,630,654,660
152,155,157,181,183,187,213,232,235,239,264,269,272,293,295,316,317,326,349,352,357,375,382,401,405,427,436,438,440,459,461,485,493,497,511,520,523,542,545,569,574,577,595,599,603,607,625,629,656,659
154,178,185,207,211,216,238,241,260,263,268,271,317,320,322,325,329,346,351,371,377,402,406,410,432,440,454,456,459,462,464,488,514,519,521,523,525,539,544,573,576,577,579,597,623,628,631,633,653,684
153,155,185,206,209,215,241,260,264,267,273,290,293,297,327,344,347,351,353,357,376,401,408,412,431,433,438,455,458,463,464,488,496,498,513,517,522,543,548,567,569,573,578,580,602,604,626,652,656,658
155,179,185,188,212,214,235,237,260,266,268,270,272,290,292,322,344,346,351,353,356,370,376,407,410,428,430,441,460,465,482,486,488,490,494,512,520,523,546,568,571,575,594,601,605,607,626,631,656,660
154,157,178,180,188,213,232,234,236,238,244,268,288,292,293,298,318,323,325,349,355,357,375,399,402,406,409,411,433,454,456,463,468,486,494,497,517,520,539,541,551,572,575,595,598,605,629,635,654,659
152,155,180,186,188,212,233,237,241,244,266,287,290,292,295,299,301,324,344,346,348,353,378,383,399,404,429,433,435,437,466,468,487,490,511,542,544,546,547,549,552,567,578,598,600,623,625,631,633,656
150,154,157,180,188,211,214,232,237,241,244,262,266,291,296,298,316,329,348,353,373,378,383,428,431,435,437,439,454,469,485,489,492,495,511,518,522,543,545,547,552,567,576,599,602,606,625,654,656,659
152,156,182,186,207,211,217,233,236,244,266,268,270,290,292,323,327,329,343,344,346,347,379,381,383,404,426,429,433,436,441,466,483,486,491,495,516,542,546,548,552,568,595,599,603,606,628,654,658,660
155,179,185,188,212,214,235,237,260,266,268,270,272,290,292,322,344,346,351,353,356,370,376,407,410,428,430,441,460,465,482,486,488,490,494,512,520,523,546,568,571,575,594,601,605,607,626,631,656,660
154,157,178,180,188,213,232,234,236,238,244,268,288,292,293,298,318,323,325,349,355,357,375,399,402,406,409,411,433,454,456,463,468,486,494,497,517,520,539,541,551,572,575,595,598,605,629,635,654,659
152,155,180,186,188,212,233,237,241,244,266,287,290,292,295,299,301,324,344,346,348,353,378,383,399,404,429,433,435,437,466,468,487,490,511,542,544,546,547,549,552,567,578,598,600,623,625,631,633,656
150,154,157,180,188,211,214,232,237,241,244,262,266,291,296,298,316,329,348,353,373,378,383,428,431,435,437,439,454,469,485,489,492,495,511,518,522,543,545,547,552,567,576,599,602,606,625,654,656,659
152,156,182,186,207,211,217,233,236,244,266,268,270,290,292,323,327,329,343,344,346,347,379,381,383,404,426,429,433,436,441,466,483,486,491,495,516,542,546,548,552,568,595,599,603,606,628,654,658,660
151,155,157,187,205,208,211,217,241,243,266,272,288,291,297,321,327,329,345,347,350,371,381,402,404,407,433,439,441,455,457,462,464,488,493,514,519,524,545,549,567,571,574,575,597,607,627,633,656,658
154,157,177,180,188,214,234,237,239,244,246,260,290,294,296,298,301,319,327,345,350,352,371,374,384,406,409,431,454,456,461,463,466,486,492,516,518,524,540,542,567,574,576,577,598,607,624,627,632,656
150,156,180,186,206,211,216,238,241,260,263,271,291,293,295,317,326,328,350,352,371,376,401,403,407,411,432,437,441,455,458,462,484,488,514,518,520,521,523,553,566,568,570,572,602,604,606,625,655,659
151,156,181,184,205,214,216,231,234,240,263,265,289,296,298,300,315,318,320,329,350,353,376,383,400,402,407,409,426,433,458,463,467,489,493,496,511,513,515,520,545,570,577,595,597,600,602,607,631,655
